add device 1: /dev/input/event10
add device 3: /dev/input/event1
[1423674093.534677] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.534680] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.546860] /dev/input/event1: EV_ABS       003f                 0000000a            
[1423674093.546868] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000244            
[1423674093.546871] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000286            
[1423674093.546873] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674093.546876] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.546879] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.559312] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.559326] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000002bc            
[1423674093.559331] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000267            
[1423674093.559335] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.559341] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.571311] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000336            
[1423674093.571318] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000024a            
[1423674093.571327] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.571333] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.583582] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.583591] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000003ba            
[1423674093.583594] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000234            
[1423674093.583599] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.595884] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000444            
[1423674093.595888] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000021f            
[1423674093.595893] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.608295] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000004ca            
[1423674093.608304] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000213            
[1423674093.608312] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.620509] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.620515] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000054d            
[1423674093.620518] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000210            
[1423674093.620522] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.632744] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.632751] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000005c9            
[1423674093.632754] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000211            
[1423674093.632757] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.645286] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000623            
[1423674093.645291] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000217            
[1423674093.645297] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.657525] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.657539] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000684            
[1423674093.657545] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000224            
[1423674093.657553] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.657559] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.669662] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.669671] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006c3            
[1423674093.669674] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000233            
[1423674093.669678] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.669682] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.681899] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006ee            
[1423674093.681906] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000240            
[1423674093.681915] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.694269] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000070b            
[1423674093.694278] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000250            
[1423674093.694284] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.694289] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.706331] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000719            
[1423674093.706342] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000025d            
[1423674093.706348] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.706353] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.718599] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674093.718608] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000723            
[1423674093.718611] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000026d            
[1423674093.718615] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674093.718618] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.718622] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.730764] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.730776] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000724            
[1423674093.730780] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000280            
[1423674093.730785] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.730790] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.742942] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674093.742951] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000719            
[1423674093.742955] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000028f            
[1423674093.742961] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.755235] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.755243] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006ef            
[1423674093.755247] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002a9            
[1423674093.755252] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.767479] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006a9            
[1423674093.767485] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002be            
[1423674093.767490] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.767494] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.779788] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000654            
[1423674093.779797] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002ca            
[1423674093.779806] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.791967] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.791977] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000005e6            
[1423674093.791982] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d0            
[1423674093.791988] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.804192] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000571            
[1423674093.804199] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d2            
[1423674093.804205] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.816525] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000004ea            
[1423674093.816532] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d4            
[1423674093.816540] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.828805] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000455            
[1423674093.828813] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d9            
[1423674093.828818] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.841081] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674093.841094] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000003b0            
[1423674093.841100] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002e0            
[1423674093.841109] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.853467] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000002fb            
[1423674093.853475] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002f0            
[1423674093.853482] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.865731] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.865742] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000241            
[1423674093.865747] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000030a            
[1423674093.865753] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.877852] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.877861] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000186            
[1423674093.877865] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000340            
[1423674093.877870] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.890196] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000000c9            
[1423674093.890203] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000392            
[1423674093.890209] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.900429] /dev/input/event1: EV_ABS       ABS_MT_TRACKING_ID   ffffffff            
[1423674093.900559] /dev/input/event1: EV_KEY       BTN_TOUCH            UP                  
[1423674093.900563] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
